user_id,signup_date,source_std,plan_selected,trial_started_std,trial_start_date,activated_std,activation_days,converted_paid_std,conversion_date,mrr_std,country_std,churned_30d_std,row_num,is_trial,is_activated,is_converted
1192,2025-02-17,Others,Enterprise,1,2025-02-23,1,12.0,0,,0,Malaysia,0,1,1,1,0
1193,2025-01-17,Organic,Basic,1,2025-01-20,1,,0,,0,Malaysia,1,1,1,0,0
1194,2025-02-06,Referral,Basic,1,2025-02-14,1,16.0,0,,0,Singapore,1,1,1,1,0
1194,2025-02-07,FB ads,Basic,1,2025-02-14,1,,1,2025-02-26,29,Malaysia,0,1,1,0,0
1195,2025-01-25,LinkedIn,Pro,1,2025-02-01,0,,1,2025-02-28,59,Malaysia,1,1,1,0,0
1196,2025-01-21,FB ads,Pro,1,2025-01-25,1,,0,,0,Singapore,0,1,1,0,0
1197,2025-01-26,Others,Basic,1,2025-01-25,0,,0,,0,Malaysia,0,1,1,0,0
1197,2025-02-08,LinkedIn,Enterprise,0,,0,,1,2025-03-14,149,Singapore,0,1,0,0,0
1198,2025-01-31,Referral,Basic,0,,0,,1,2025-02-15,29,Singapore,1,1,0,0,0
1199,2025-01-22,LinkedIn,Basic,1,2025-01-26,1,,0,,0,Singapore,0,1,1,0,0
1200,2025-01-08,Others,Basic,1,2025-01-13,0,,0,,0,Singapore,0,1,1,0,0
1200,2025-01-19,Google Ads,Basic,1,2025-01-26,0,,0,,0,Malaysia,1,1,1,0,0
1201,2025-02-25,Others,Pro,0,,0,,1,2025-03-24,49,Malaysia,0,1,0,0,0
1202,2025-01-10,FB ads,Pro,0,,0,,0,,0,Indonesia,0,1,0,0,0
1203,2025-01-31,Organic,Basic,1,2025-01-31,0,,0,,0,Malaysia,0,1,1,0,0
1204,2025-01-21,Google Ads,Pro,1,2025-01-28,1,,1,2025-02-23,49,Singapore,1,1,1,0,0
1204,2025-02-28,FB ads,Pro,1,2025-03-07,0,,1,2025-03-16,59,Malaysia,0,1,1,0,0
1205,2025-01-05,LinkedIn,Enterprise,1,2025-01-06,0,,1,2025-01-21,99,Singapore,0,1,1,0,0
1205,2025-02-15,FB ads,Pro,0,,0,,0,,0,Malaysia,1,1,0,0,0
1206,2025-01-01,Others,Pro,1,2025-01-03,0,,0,,0,Singapore,0,1,1,0,0
1206,2025-01-02,Others,Pro,1,2025-01-06,1,,0,,0,Singapore,0,1,1,0,0
1207,2025-01-01,Others,Basic,1,2025-01-10,1,,0,,0,Indonesia,0,1,1,0,0
1207,2025-01-05,LinkedIn,Pro,1,2025-01-06,1,4.0,0,,0,Malaysia,1,1,1,1,0
1207,2025-01-20,Organic,Pro,1,2025-01-18,1,9.0,1,2025-01-31,49,Indonesia,0,1,1,1,1
1209,2025-01-06,FB ads,Basic,1,2025-01-10,0,,0,,0,Singapore,1,1,1,0,0
1209,2025-01-23,Others,Pro,1,2025-01-20,1,1.0,1,2025-02-18,49,Singapore,0,1,1,1,1
1212,2025-01-07,Others,Pro,1,2025-01-13,1,,1,2025-01-17,49,Singapore,1,1,1,0,0
1213,2025-01-13,Organic,Basic,1,2025-01-11,1,7.0,0,,0,Singapore,1,1,1,1,0
1213,2025-02-08,Google Ads,Basic,1,2025-02-14,1,,1,2025-02-17,29,Malaysia,0,1,1,0,0
1215,2025-01-05,Google Ads,Pro,1,2025-01-04,1,18.0,1,2025-02-08,49,Malaysia,0,1,1,1,1
1215,2025-02-10,Google Ads,Pro,0,,0,,0,,0,Malaysia,1,1,0,0,0
1215,2025-02-26,FB ads,Pro,1,2025-02-23,0,,0,,0,Malaysia,0,1,1,0,0
1219,2025-01-25,Others,Basic,1,2025-01-25,0,,0,,0,Singapore,0,1,1,0,0
1219,2025-02-15,Organic,Basic,1,2025-02-16,1,3.0,0,,0,Indonesia,,1,1,1,0
1220,2025-02-24,Others,Basic,1,2025-02-24,1,,0,,0,Singapore,0,1,1,0,0
1222,2025-01-04,Others,Basic,1,2025-01-12,1,,0,,0,Malaysia,1,1,1,0,0
1223,2025-01-28,FB ads,Enterprise,1,2025-01-26,1,14.0,1,2025-02-18,149,Singapore,1,1,1,1,1
1224,2025-01-04,Others,Enterprise,0,,0,,1,2025-02-06,99,Singapore,1,1,0,0,0
1224,2025-01-15,LinkedIn,Enterprise,1,2025-01-12,1,,0,,0,Malaysia,1,1,1,0,0
1225,2025-01-02,Others,,1,2025-01-06,0,,0,,0,Malaysia,1,1,1,0,0
1225,2025-01-11,Others,Pro,1,2025-01-11,1,,0,,0,Singapore,0,1,1,0,0
1225,2025-01-16,Others,Pro,1,2025-01-19,1,,0,,0,Singapore,1,1,1,0,0
1225,2025-02-01,LinkedIn,Basic,1,2025-02-09,1,,0,,0,Malaysia,1,1,1,0,0
1226,2025-01-25,FB ads,Pro,1,2025-02-03,1,,1,2025-02-25,49,Malaysia,1,1,1,0,0
1226,2025-02-13,LinkedIn,Basic,1,2025-02-20,1,10.0,0,,0,Singapore,0,1,1,1,0
1226,2025-02-16,Google Ads,Basic,0,,0,,1,2025-03-14,29,Singapore,1,1,0,0,0
1226,2025-02-25,Others,Pro,1,2025-03-05,0,,0,,0,Singapore,1,1,1,0,0
1226,2025-02-28,Others,Pro,1,2025-03-05,0,,1,2025-03-09,49,Singapore,0,1,1,0,0
1227,2025-01-09,Referral,Pro,1,2025-01-18,0,,1,2025-01-20,49,Malaysia,1,1,1,0,0
1227,2025-01-18,Referral,Basic,1,2025-01-20,1,9.0,1,2025-01-29,29,Singapore,0,1,1,1,1
1227,2025-02-05,Google Ads,Basic,1,2025-02-14,1,9.0,1,2025-02-20,29,Singapore,1,1,1,1,1
1228,2025-01-14,FB ads,Basic,1,2025-01-17,0,,0,,0,Singapore,0,1,1,0,0
1228,2025-02-22,Google Ads,Pro,0,,0,,0,,0,Singapore,1,1,0,0,0
1229,2025-01-18,Organic,Pro,1,2025-01-15,1,,0,,0,Malaysia,0,1,1,0,0
1231,2025-02-20,Others,Pro,1,2025-02-23,1,18.0,0,,0,Malaysia,0,1,1,1,0
1232,2025-01-26,Others,Pro,1,2025-02-02,1,,0,,0,Malaysia,1,1,1,0,0
1232,2025-02-08,LinkedIn,Pro,0,,0,,1,2025-02-18,49,Singapore,1,1,0,0,0
1232,2025-02-15,Others,,1,2025-02-20,1,15.0,0,,0,Indonesia,0,1,1,1,0
1233,2025-01-23,Google Ads,Pro,1,2025-01-25,0,,1,2025-02-07,49,Singapore,0,1,1,0,0
1233,2025-02-05,Referral,Pro,1,2025-02-02,1,,0,,0,Singapore,1,1,1,0,0
1234,2025-01-04,Organic,Enterprise,1,2025-01-11,1,17.0,1,2025-01-18,149,Malaysia,0,1,1,1,1
1234,2025-02-22,Google Ads,Basic,1,2025-02-19,1,12.0,0,,0,Malaysia,1,1,1,1,0
1235,2025-01-02,Organic,Enterprise,0,,0,,0,,0,Malaysia,0,1,0,0,0
1235,2025-01-06,FB ads,Basic,1,2025-01-15,1,,0,,0,Singapore,1,1,1,0,0
1235,2025-01-18,Others,Pro,1,2025-01-17,1,1.0,0,,0,Malaysia,,1,1,1,0
1236,2025-01-17,FB ads,Pro,1,2025-01-21,1,,0,,0,Singapore,1,1,1,0,0
1236,2025-02-10,Others,Basic,1,2025-02-16,1,8.0,0,,0,Singapore,0,1,1,1,0
1237,2025-01-20,Others,Enterprise,0,,0,,1,2025-02-02,99,Malaysia,0,1,0,0,0
1237,2025-02-01,Others,Enterprise,0,,0,,0,,0,Indonesia,0,1,0,0,0
1238,2025-02-23,LinkedIn,Enterprise,1,2025-02-23,0,,0,,0,Indonesia,0,1,1,0,0
1240,2025-01-01,Referral,Basic,1,2025-01-06,1,12.0,1,2025-01-18,29,Malaysia,0,1,1,1,1
1240,2025-02-15,LinkedIn,Pro,1,2025-02-12,1,,0,,0,Indonesia,,1,1,0,0
1241,2025-01-09,Google Ads,Pro,1,2025-01-18,1,,0,,0,Malaysia,0,1,1,0,0
1241,2025-02-10,FB ads,Basic,1,2025-02-12,1,0.0,0,,0,Malaysia,0,1,1,1,0
1242,2025-01-15,FB ads,Enterprise,1,2025-01-23,1,,0,,0,Singapore,1,1,1,0,0
1242,2025-01-20,Google Ads,Pro,1,2025-01-29,0,,0,,0,Singapore,1,1,1,0,0
1242,2025-02-01,Google Ads,Pro,1,2025-01-29,0,,1,2025-03-03,59,Singapore,,1,1,0,0
1242,2025-02-15,FB ads,Basic,1,2025-02-17,0,,0,,0,Singapore,0,1,1,0,0
1243,2025-01-19,FB ads,Basic,1,2025-01-19,0,,0,,0,Malaysia,0,1,1,0,0
1243,2025-02-15,FB ads,Pro,1,2025-02-19,1,,1,2025-03-02,59,Malaysia,0,1,1,0,0
1244,2025-01-29,Others,Basic,1,2025-01-31,1,8.0,0,,0,Indonesia,1,1,1,1,0
1244,2025-02-10,LinkedIn,Basic,0,,0,,1,2025-02-19,29,Malaysia,1,1,0,0,0
1244,2025-02-25,Organic,Basic,1,2025-03-06,1,,1,2025-03-10,29,Malaysia,1,1,1,0,0
1246,2025-02-07,Google Ads,Pro,1,2025-02-14,1,20.0,0,,0,Malaysia,1,1,1,1,0
1246,2025-02-19,Others,Basic,1,2025-02-26,1,,0,,0,Singapore,0,1,1,0,0
1249,2025-02-08,Referral,Pro,1,2025-02-14,0,,0,,0,Malaysia,1,1,1,0,0
1249,2025-02-27,LinkedIn,Pro,1,2025-03-08,1,6.0,1,2025-03-31,59,Malaysia,0,1,1,1,1
1250,2025-02-12,FB ads,,1,2025-02-18,1,15.0,0,,0,Malaysia,0,1,1,1,0
1250,2025-02-18,LinkedIn,Pro,1,2025-02-23,1,,0,,0,Malaysia,1,1,1,0,0
1250,2025-02-18,Referral,Enterprise,1,2025-02-22,1,0.0,1,2025-02-25,149,Singapore,0,1,1,1,1
1252,2025-02-05,Organic,Basic,1,2025-02-02,1,,0,,0,Malaysia,0,1,1,0,0
1252,2025-02-25,LinkedIn,Basic,0,,0,,0,,0,Indonesia,0,1,0,0,0
1253,2025-01-18,Others,Pro,1,2025-01-21,1,,0,,0,Malaysia,1,1,1,0,0
1253,2025-01-23,FB ads,Enterprise,1,2025-01-22,0,,1,2025-02-10,99,Malaysia,0,1,1,0,0
1254,2025-01-29,Others,Pro,1,2025-01-29,1,0.0,1,2025-02-20,49,Indonesia,1,1,1,1,1
1254,2025-02-05,FB ads,Pro,1,2025-02-10,1,,1,2025-02-22,59,Malaysia,1,1,1,0,0
1255,2025-01-28,Google Ads,Enterprise,1,2025-01-27,0,,0,,0,Malaysia,1,1,1,0,0
1255,2025-02-17,Google Ads,Enterprise,1,2025-02-21,1,,0,,0,Malaysia,,1,1,0,0
1256,2025-02-13,Google Ads,Pro,1,2025-02-10,1,20.0,1,2025-03-08,49,Singapore,1,1,1,1,1
1256,2025-02-18,LinkedIn,,0,,0,,0,,0,Singapore,1,1,0,0,0
1260,2025-01-04,FB ads,Basic,1,2025-01-05,1,,0,,0,Malaysia,0,1,1,0,0
1261,2025-02-27,FB ads,Basic,1,2025-03-05,0,,1,2025-03-19,29,Singapore,0,1,1,0,0
1262,2025-01-01,Others,Enterprise,1,2024-12-29,1,16.0,0,,0,Malaysia,1,1,1,1,0
1262,2025-01-16,Google Ads,Pro,0,,0,,1,2025-02-08,49,Malaysia,0,1,0,0,0
1264,2025-01-05,Google Ads,Basic,0,,0,,1,2025-01-31,29,Malaysia,0,1,0,0,0
1264,2025-02-16,Google Ads,Basic,1,2025-02-15,1,,0,,0,Malaysia,1,1,1,0,0
1266,2025-01-11,Referral,Basic,0,,0,,0,,0,Singapore,0,1,0,0,0
1266,2025-01-26,Referral,Basic,1,2025-02-02,1,4.0,0,,0,Singapore,1,1,1,1,0
1268,2025-02-06,Others,Enterprise,1,2025-02-05,0,,0,,0,Malaysia,0,1,1,0,0
1269,2025-01-07,Referral,Basic,1,2025-01-16,1,14.0,0,,0,Indonesia,1,1,1,1,0
1269,2025-01-19,LinkedIn,Pro,1,2025-01-23,1,,0,,0,Malaysia,1,1,1,0,0
1269,2025-01-21,Others,Basic,0,,0,,0,,0,Singapore,0,1,0,0,0
1270,2025-02-16,Google Ads,Basic,1,2025-02-16,1,,1,2025-02-23,29,Singapore,1,1,1,0,0
1270,2025-02-17,Others,Enterprise,1,2025-02-22,1,,1,2025-03-20,149,Malaysia,0,1,1,0,0
1270,2025-02-21,Organic,Enterprise,1,2025-02-25,0,,0,,0,Singapore,0,1,1,0,0
1271,2025-01-14,LinkedIn,Enterprise,1,2025-01-19,0,,0,,0,Malaysia,1,1,1,0,0
1271,2025-01-21,Others,Pro,1,2025-01-30,1,4.0,1,2025-02-14,49,Malaysia,0,1,1,1,1
1271,2025-02-13,Others,Basic,1,2025-02-11,1,,1,2025-02-27,29,Malaysia,1,1,1,0,0
1271,2025-02-18,Google Ads,Pro,1,2025-02-16,1,,0,,0,Malaysia,1,1,1,0,0
1272,2025-01-02,Google Ads,Basic,1,2025-01-11,0,,0,,0,Malaysia,1,1,1,0,0
1272,2025-01-11,Others,Pro,1,2025-01-08,1,,1,2025-02-04,49,Malaysia,1,1,1,0,0
1272,2025-01-18,Referral,Basic,1,2025-01-19,0,,1,2025-02-16,29,Singapore,0,1,1,0,0
1273,2025-01-23,FB ads,Basic,1,2025-01-25,0,,0,,0,Indonesia,1,1,1,0,0
1273,2025-03-01,Organic,Enterprise,1,2025-03-10,0,,1,2025-03-17,99,Singapore,1,1,1,0,0
1275,2025-02-09,Others,Pro,0,,0,,0,,0,Indonesia,1,1,0,0,0
1275,2025-02-25,LinkedIn,Pro,1,2025-03-01,0,,0,,0,Singapore,1,1,1,0,0
1276,2025-01-19,FB ads,Basic,1,2025-01-28,1,,1,2025-02-06,29,Indonesia,0,1,1,0,0
1276,2025-02-05,FB ads,Basic,1,2025-02-13,1,12.0,0,,0,Singapore,1,1,1,1,0
1277,2025-01-19,Others,Enterprise,1,2025-01-18,1,11.0,0,,0,Malaysia,0,1,1,1,0
1277,2025-01-28,Google Ads,Basic,1,2025-01-26,0,,1,2025-02-10,29,Malaysia,0,1,1,0,0
1277,2025-02-07,Others,Pro,1,2025-02-07,1,18.0,0,,0,Indonesia,1,1,1,1,0
1277,2025-02-15,Organic,Basic,1,2025-02-21,0,,0,,0,Singapore,0,1,1,0,0
1278,2025-01-17,Google Ads,Pro,1,2025-01-15,1,,1,2025-01-24,49,Malaysia,0,1,1,0,0
1279,2025-02-15,Google Ads,Pro,1,2025-02-16,1,,0,,0,Singapore,0,1,1,0,0
1280,2025-02-02,Referral,Basic,1,2025-02-02,0,,1,2025-02-18,29,Malaysia,1,1,1,0,0
1281,2025-01-26,Others,Pro,1,2025-01-28,1,7.0,0,,0,Malaysia,0,1,1,1,0
1282,2025-01-06,FB ads,Pro,1,2025-01-13,1,,1,2025-02-04,59,Singapore,1,1,1,0,0
1282,2025-01-09,LinkedIn,Basic,1,2025-01-15,0,,1,2025-02-10,29,Malaysia,1,1,1,0,0
1282,2025-02-15,Others,Basic,1,2025-02-14,0,,0,,0,Malaysia,0,1,1,0,0
1283,2025-01-31,Others,Pro,1,2025-01-31,1,,0,,0,Indonesia,0,1,1,0,0
1283,2025-02-16,Others,Pro,1,2025-02-17,0,,0,,0,Malaysia,1,1,1,0,0
1285,2025-01-04,Referral,Pro,1,2025-01-03,0,,1,2025-01-31,49,Indonesia,0,1,1,0,0
1285,2025-02-11,FB ads,Pro,1,2025-02-10,0,,0,,0,Singapore,1,1,1,0,0
1285,2025-02-21,Referral,Enterprise,0,,0,,0,,0,Malaysia,1,1,0,0,0
1287,2025-01-30,Referral,Enterprise,1,2025-02-06,0,,1,2025-02-22,149,Indonesia,1,1,1,0,0
1287,2025-02-27,Organic,Enterprise,1,2025-03-07,1,,0,,0,Malaysia,1,1,1,0,0
1288,2025-01-08,Google Ads,Pro,1,2025-01-17,1,,1,2025-02-03,49,Malaysia,1,1,1,0,0
1288,2025-02-24,LinkedIn,Pro,1,2025-02-27,1,4.0,0,,0,Indonesia,0,1,1,1,0
1289,2025-01-29,Referral,Pro,1,2025-02-06,1,16.0,0,,0,Singapore,,1,1,1,0
1292,2025-01-16,Others,Basic,1,2025-01-24,1,,1,2025-02-07,29,Singapore,1,1,1,0,0
1294,2025-02-28,Google Ads,Basic,1,2025-02-27,1,,0,,0,Singapore,0,1,1,0,0
1296,2025-01-10,Google Ads,Pro,1,2025-01-14,0,,0,,0,Singapore,1,1,1,0,0
1296,2025-01-20,LinkedIn,Basic,1,2025-01-25,1,,0,,0,Singapore,0,1,1,0,0
1296,2025-01-31,Others,Basic,1,2025-02-02,0,,0,,0,Singapore,0,1,1,0,0
1298,2025-01-05,LinkedIn,Basic,1,2025-01-06,1,,0,,0,Singapore,1,1,1,0,0
1298,2025-01-06,Others,Pro,1,2025-01-03,0,,1,2025-02-01,49,Malaysia,0,1,1,0,0
1298,2025-01-11,LinkedIn,Pro,1,2025-01-08,1,,1,2025-02-14,49,Indonesia,1,1,1,0,0
1298,2025-01-24,FB ads,Basic,0,,0,,0,,0,Malaysia,1,1,0,0,0
1299,2025-01-27,FB ads,Basic,1,2025-01-26,1,19.0,1,2025-02-03,29,Singapore,0,1,1,1,1
1300,2025-01-27,FB ads,Basic,1,2025-01-31,0,,1,2025-02-16,29,Singapore,1,1,1,0,0
1301,2025-01-25,Referral,Pro,0,,0,,0,,0,Singapore,1,1,0,0,0
1301,2025-01-30,Organic,Basic,1,2025-02-02,1,,1,2025-02-20,29,Singapore,0,1,1,0,0
1302,2025-01-02,FB ads,Enterprise,1,2025-01-11,0,,1,2025-01-26,99,Singapore,0,1,1,0,0
1302,2025-01-21,FB ads,Basic,1,2025-01-26,0,,1,2025-02-23,29,Malaysia,1,1,1,0,0
1302,2025-01-27,LinkedIn,Pro,1,2025-01-31,1,2.0,0,,0,Malaysia,1,1,1,1,0
1305,2025-01-31,LinkedIn,Enterprise,1,2025-02-02,1,0.0,0,,0,Singapore,1,1,1,1,0
1305,2025-03-01,FB ads,Pro,1,2025-03-03,0,,1,2025-03-28,49,Malaysia,0,1,1,0,0
1306,2025-01-06,LinkedIn,Pro,1,2025-01-14,1,11.0,1,2025-02-08,59,Malaysia,,1,1,1,1
1306,2025-01-14,LinkedIn,Enterprise,1,2025-01-20,1,7.0,1,2025-02-08,149,Indonesia,1,1,1,1,1
1306,2025-02-07,Referral,Pro,1,2025-02-04,0,,1,2025-03-12,49,Malaysia,0,1,1,0,0
1307,2025-01-05,Referral,Pro,1,2025-01-12,1,,1,2025-01-20,59,Indonesia,0,1,1,0,0
1307,2025-02-25,Others,,1,2025-03-01,1,,0,,0,Malaysia,0,1,1,0,0
1308,2025-01-10,Referral,Pro,1,2025-01-17,1,14.0,1,2025-01-28,49,Singapore,1,1,1,1,1
1309,2025-02-25,Referral,Pro,1,2025-02-26,0,,0,,0,Malaysia,1,1,1,0,0
1310,2025-01-02,FB ads,Basic,1,2024-12-31,1,18.0,0,,0,Malaysia,0,1,1,1,0
1310,2025-01-17,FB ads,Basic,1,2025-01-21,1,20.0,0,,0,Indonesia,1,1,1,1,0
1310,2025-02-23,Google Ads,Pro,1,2025-02-20,0,,0,,0,Malaysia,1,1,1,0,0
1312,2025-01-20,Others,Basic,0,,0,,0,,0,Malaysia,0,1,0,0,0
1313,2025-01-06,Referral,Pro,1,2025-01-14,1,,0,,0,Singapore,1,1,1,0,0
1313,2025-01-22,Others,Pro,1,2025-01-29,1,,1,2025-02-20,49,Singapore,0,1,1,0,0
1314,2025-02-22,Google Ads,Enterprise,1,2025-03-01,0,,0,,0,Malaysia,0,1,1,0,0
1316,2025-02-12,LinkedIn,Basic,1,2025-02-10,1,,0,,0,Malaysia,1,1,1,0,0
1317,2025-01-10,Others,Pro,1,2025-01-14,1,,1,2025-01-27,49,Malaysia,0,1,1,0,0
1317,2025-02-13,Organic,Basic,1,2025-02-12,0,,0,,0,Malaysia,0,1,1,0,0
1319,2025-02-28,Others,Basic,1,2025-03-03,0,,0,,0,Indonesia,,1,1,0,0
1320,2025-01-06,Organic,Basic,1,2025-01-11,1,,0,,0,Malaysia,0,1,1,0,0
1320,2025-01-16,FB ads,Pro,1,2025-01-14,1,,1,2025-01-29,49,Malaysia,0,1,1,0,0
1320,2025-01-25,Google Ads,Pro,1,2025-01-22,1,14.0,0,,0,Malaysia,1,1,1,1,0
1322,2025-01-19,LinkedIn,Basic,1,2025-01-19,1,,0,,0,Singapore,1,1,1,0,0
1323,2025-01-12,FB ads,Pro,0,,0,,0,,0,Malaysia,0,1,0,0,0
1324,2025-02-25,Organic,Pro,1,2025-02-26,0,,0,,0,Singapore,0,1,1,0,0
1324,2025-03-01,Organic,Enterprise,1,2025-03-10,0,,1,2025-03-10,149,Singapore,1,1,1,0,0
1325,2025-01-05,Referral,Pro,1,2025-01-12,0,,1,2025-02-04,59,Indonesia,1,1,1,0,0
1325,2025-02-14,Google Ads,Basic,1,2025-02-11,0,,0,,0,Singapore,0,1,1,0,0
1326,2025-01-15,Others,Basic,1,2025-01-13,1,,0,,0,Malaysia,0,1,1,0,0
1327,2025-01-28,Others,Basic,0,,0,,0,,0,Singapore,0,1,0,0,0
1328,2025-01-13,Google Ads,Enterprise,1,2025-01-17,1,,0,,0,Indonesia,1,1,1,0,0
1328,2025-01-27,FB ads,Pro,1,2025-02-01,0,,1,2025-02-03,49,Singapore,0,1,1,0,0
1329,2025-01-11,FB ads,Enterprise,1,2025-01-09,0,,1,2025-02-10,99,Malaysia,,1,1,0,0
1329,2025-01-20,Organic,Basic,1,2025-01-18,0,,0,,0,Malaysia,1,1,1,0,0
1329,2025-02-16,Google Ads,Pro,1,2025-02-22,1,6.0,0,,0,Indonesia,1,1,1,1,0
1331,2025-01-03,Organic,Basic,1,2025-01-03,1,,1,2025-01-25,29,Singapore,1,1,1,0,0
1331,2025-01-10,Organic,Basic,1,2025-01-12,0,,0,,0,Singapore,0,1,1,0,0
1331,2025-02-02,Google Ads,Pro,1,2025-01-30,1,9.0,0,,0,Malaysia,1,1,1,1,0
1332,2025-01-05,FB ads,Basic,1,2025-01-04,1,,1,2025-01-15,29,Singapore,0,1,1,0,0
1332,2025-02-16,FB ads,Pro,1,2025-02-23,0,,0,,0,Malaysia,0,1,1,0,0
1334,2025-02-01,Referral,Basic,1,2025-02-02,0,,1,2025-02-21,29,Malaysia,1,1,1,0,0
1335,2025-02-14,Organic,Enterprise,1,2025-02-20,1,9.0,0,,0,Singapore,,1,1,1,0
1337,2025-02-20,LinkedIn,Basic,1,2025-02-21,0,,0,,0,Malaysia,0,1,1,0,0
1338,2025-02-21,FB ads,Pro,1,2025-03-02,1,1.0,0,,0,Singapore,1,1,1,1,0
1339,2025-02-12,FB ads,Basic,1,2025-02-14,0,,0,,0,Singapore,1,1,1,0,0
1340,2025-01-04,Others,Basic,1,2025-01-12,0,,0,,0,Malaysia,0,1,1,0,0
1340,2025-02-09,FB ads,Basic,0,,0,,0,,0,Indonesia,0,1,0,0,0
1340,2025-02-21,Referral,Basic,0,,0,,0,,0,Indonesia,0,1,0,0,0
1341,2025-01-28,LinkedIn,Pro,1,2025-01-26,1,,0,,0,Malaysia,1,1,1,0,0
1341,2025-02-28,Google Ads,Pro,1,2025-02-26,1,,1,2025-03-26,49,Singapore,1,1,1,0,0
1342,2025-02-03,Google Ads,Basic,0,,0,,1,2025-03-04,29,Singapore,1,1,0,0,0
1342,2025-02-16,Google Ads,Enterprise,0,,0,,0,,0,Malaysia,1,1,0,0,0
1343,2025-01-31,Referral,Pro,0,,0,,0,,0,Malaysia,0,1,0,0,0
1343,2025-02-06,Organic,Pro,1,2025-02-15,0,,0,,0,Singapore,0,1,1,0,0
1345,2025-02-21,Others,Basic,1,2025-02-24,1,,0,,0,Malaysia,1,1,1,0,0
1347,2025-01-16,Others,Basic,1,2025-01-14,1,12.0,1,2025-02-06,29,Malaysia,1,1,1,1,1
1348,2025-01-13,Organic,Basic,1,2025-01-22,1,10.0,1,2025-02-15,29,Singapore,1,1,1,1,1
1349,2025-01-09,LinkedIn,Basic,1,2025-01-07,1,15.0,1,2025-02-07,29,Indonesia,0,1,1,1,1
1350,2025-01-19,LinkedIn,Pro,1,2025-01-20,1,7.0,1,2025-02-11,49,Singapore,1,1,1,1,1
1351,2025-02-24,Referral,Pro,0,,0,,1,2025-03-18,59,Malaysia,1,1,0,0,0
1352,2025-01-23,Others,Basic,1,2025-01-31,1,,0,,0,Malaysia,1,1,1,0,0
1352,2025-02-14,Others,Enterprise,1,2025-02-13,1,,0,,0,Malaysia,1,1,1,0,0
1355,2025-01-05,Google Ads,Pro,1,2025-01-08,1,,1,2025-02-04,49,Singapore,1,1,1,0,0
1355,2025-01-22,Google Ads,Pro,0,,0,,1,2025-02-01,49,Malaysia,,1,0,0,0
1355,2025-02-15,LinkedIn,Basic,1,2025-02-20,1,15.0,1,2025-03-07,29,Singapore,1,1,1,1,1
1356,2025-02-18,Others,Enterprise,1,2025-02-22,1,0.0,1,2025-03-22,149,Malaysia,1,1,1,1,1
1357,2025-01-09,Others,Basic,1,2025-01-14,0,,0,,0,Indonesia,1,1,1,0,0
1357,2025-02-23,FB ads,Basic,1,2025-02-24,0,,0,,0,Malaysia,1,1,1,0,0
1358,2025-01-12,Google Ads,Enterprise,1,2025-01-14,0,,1,2025-01-31,99,Singapore,0,1,1,0,0
1358,2025-01-22,FB ads,Basic,1,2025-01-22,1,,0,,0,Malaysia,1,1,1,0,0
1358,2025-01-31,FB ads,Basic,0,,0,,0,,0,Malaysia,0,1,0,0,0
1359,2025-01-03,LinkedIn,Pro,1,2025-01-10,0,,0,,0,Malaysia,1,1,1,0,0
1359,2025-02-22,Referral,Basic,1,2025-02-22,1,,0,,0,Malaysia,1,1,1,0,0
1361,2025-02-09,Organic,Basic,1,2025-02-13,0,,1,2025-03-02,29,Malaysia,1,1,1,0,0
1361,2025-02-26,LinkedIn,Basic,1,2025-03-02,0,,1,2025-03-19,29,Singapore,1,1,1,0,0
1362,2025-02-03,LinkedIn,Pro,1,2025-02-04,1,18.0,1,2025-02-26,59,Singapore,0,1,1,1,1
1362,2025-02-09,LinkedIn,Pro,1,2025-02-06,1,15.0,1,2025-03-14,49,Singapore,1,1,1,1,1
1364,2025-01-04,FB ads,Pro,1,2025-01-07,0,,0,,0,Indonesia,1,1,1,0,0
1364,2025-01-15,LinkedIn,Basic,1,2025-01-21,1,,1,2025-01-30,29,Indonesia,0,1,1,0,0
1364,2025-01-20,LinkedIn,Basic,1,2025-01-19,0,,0,,0,Malaysia,1,1,1,0,0
1364,2025-02-25,FB ads,Basic,0,,0,,1,2025-03-19,29,Singapore,0,1,0,0,0
1365,2025-02-20,LinkedIn,Enterprise,1,2025-02-25,1,7.0,1,2025-03-01,99,Malaysia,1,1,1,1,1
1365,2025-03-01,Others,Basic,1,2025-03-08,1,,1,2025-03-11,29,Malaysia,1,1,1,0,0
1366,2025-01-23,Organic,Pro,1,2025-02-01,1,5.0,1,2025-02-01,49,Malaysia,1,1,1,1,1
1368,2025-01-14,FB ads,Basic,1,2025-01-21,0,,0,,0,Indonesia,0,1,1,0,0
1368,2025-02-06,FB ads,Pro,0,,0,,1,2025-02-25,49,Malaysia,0,1,0,0,0
1368,2025-02-23,LinkedIn,Enterprise,0,,0,,1,2025-03-23,99,Malaysia,0,1,0,0,0
1370,2025-01-13,Others,Pro,0,,0,,0,,0,Malaysia,1,1,0,0,0
1370,2025-02-05,Others,Basic,1,2025-02-04,1,,0,,0,Singapore,1,1,1,0,0
1370,2025-02-23,Others,Basic,1,2025-02-24,1,6.0,1,2025-03-11,29,Malaysia,1,1,1,1,1
1371,2025-02-17,FB ads,Basic,1,2025-02-16,0,,0,,0,Malaysia,0,1,1,0,0
1372,2025-01-04,Referral,Basic,1,2025-01-11,1,,1,2025-01-22,29,Malaysia,0,1,1,0,0
